Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
39,7,2,0,5,0,4,1,0,0,50,9,1
24,4,1,1,5,1,4,1,0,0,39,9,0
46,4,4,1,2,1,0,1,0,0,40,9,0
47,0,1,0,0,0,4,1,0,0,36,9,1
47,4,1,0,6,0,4,1,0,1977,40,9,1
35,4,6,0,5,0,4,1,0,0,75,9,1
60,6,3,0,2,0,4,1,0,0,40,9,1
35,4,1,0,7,5,4,0,0,0,24,4,0
33,4,4,2,7,4,4,0,0,0,40,2,0
21,4,0,1,5,1,4,0,0,0,40,9,0
37,4,1,0,4,0,4,1,0,0,50,9,1
48,1,4,0,1,0,2,1,0,0,50,9,1
58,4,3,3,2,2,4,0,0,0,45,5,0
21,4,4,1,2,1,4,0,0,0,40,9,0
22,4,4,1,2,3,4,1,0,0,40,9,0
22,4,4,1,7,4,4,0,0,0,40,9,0
28,6,5,0,8,5,4,0,0,0,30,9,1
33,0,0,0,0,3,4,0,7688,0,50,9,1
23,1,4,1,5,1,4,1,0,0,40,9,0
58,7,4,0,1,0,2,1,0,0,40,9,1
24,0,1,1,0,3,4,1,0,0,40,9,0
38,2,1,0,2,0,1,1,0,0,40,7,0
49,4,4,0,6,0,4,1,0,0,15,5,0
47,4,1,0,8,0,4,1,0,0,45,9,1
50,4,1,0,8,0,4,1,0,1902,40,9,1
21,4,4,1,5,4,4,0,0,0,55,9,0
55,4,4,2,1,1,4,0,0,0,40,9,0
47,4,3,2,2,1,4,1,0,0,40,9,0
19,4,4,1,5,1,4,0,0,0,40,9,0
47,4,4,1,4,2,4,1,0,0,50,9,0
36,4,3,0,2,0,4,1,0,0,40,9,0
28,2,0,0,4,0,4,1,0,2002,40,1,0
42,4,4,3,6,4,0,0,0,0,40,9,0
41,4,5,1,5,1,4,0,27828,0,35,9,1
46,4,1,0,6,0,4,1,99999,0,40,9,1
32,4,4,0,6,0,4,1,0,0,50,9,0
34,4,3,1,7,4,2,0,0,0,40,9,0
33,4,3,0,2,0,4,1,0,0,40,9,0
60,7,1,0,8,0,4,1,0,0,40,9,1
53,4,4,0,2,0,4,1,0,0,40,9,0
24,4,1,1,4,1,4,0,0,0,50,9,0
39,1,4,0,2,0,4,1,0,1977,60,9,1
23,4,4,1,2,1,4,1,0,0,40,9,0
50,4,1,0,1,0,4,1,0,1902,50,0,1
36,2,4,2,1,4,4,0,0,0,40,9,0
19,4,3,2,5,3,4,0,1055,0,40,9,0
26,4,4,1,1,3,4,0,0,0,40,9,0
38,4,4,0,6,0,2,1,0,0,40,9,1
41,4,1,0,2,0,4,1,7688,0,55,9,1
22,4,4,1,6,2,4,0,0,0,18,9,0
38,4,0,1,2,1,2,0,10520,0,50,9,1
72,0,4,0,0,0,4,1,9386,0,30,9,1
39,4,4,0,2,0,4,1,0,0,40,9,0
35,7,4,0,2,0,4,1,7298,0,40,9,1
38,2,4,2,8,4,2,0,0,0,45,9,0
19,4,4,0,7,5,2,0,0,0,16,9,0
26,4,4,1,2,3,4,1,0,0,45,9,0
52,4,1,2,2,4,4,1,0,0,25,9,0
41,4,3,0,7,0,3,1,0,1579,40,5,0
45,4,4,2,1,1,4,0,0,0,40,9,0
58,1,4,0,1,0,4,1,0,0,40,9,1
34,4,1,1,6,1,4,1,0,0,45,9,0
36,4,4,0,2,0,4,1,0,0,40,9,0
19,8,4,1,2,3,4,1,0,0,20,9,0
26,7,3,2,7,4,4,0,0,0,40,9,0
60,4,3,0,2,0,4,1,0,0,40,9,0
35,6,4,0,8,0,4,1,0,0,50,9,0
39,4,3,2,7,1,4,0,0,0,60,9,0
27,4,4,2,2,4,4,0,0,0,40,6,0
26,1,5,1,5,1,4,1,0,0,40,9,0
17,4,3,1,7,3,4,1,0,0,12,9,0
59,6,4,0,6,0,4,1,0,0,40,1,1
53,2,4,0,8,0,0,1,0,0,48,9,0
35,4,3,2,2,1,4,1,0,0,40,9,0
34,2,4,0,8,0,4,1,0,0,40,9,1
36,4,4,0,4,0,4,1,0,0,45,9,1
36,4,4,0,6,0,4,1,0,0,40,9,0
21,4,4,1,7,3,4,1,0,0,40,9,0
29,4,4,1,6,3,4,0,0,0,40,9,0
35,4,1,0,5,0,4,1,0,0,50,9,1
59,6,1,0,8,0,4,1,0,0,40,9,1
22,4,4,1,7,1,4,1,0,1602,10,9,0
50,2,5,0,5,0,4,1,0,0,50,9,0
24,1,1,1,5,1,3,0,0,0,40,9,0
36,4,1,2,4,1,4,0,0,0,40,9,0
31,4,4,0,2,5,4,0,4386,0,40,9,1
42,6,4,0,2,0,4,1,0,0,40,8,0
38,4,3,2,6,4,4,0,0,0,40,9,0
52,4,4,0,8,0,4,1,0,0,40,9,0
46,4,3,2,2,1,4,1,0,0,40,9,0
23,4,4,0,2,0,4,1,0,0,60,9,0
54,4,3,0,6,0,4,1,0,0,51,9,0
27,4,4,1,1,1,2,0,0,0,40,9,0
42,4,1,2,7,1,4,0,0,0,50,9,0
33,7,4,0,2,0,4,1,0,0,40,9,0
19,4,0,1,8,1,4,0,0,0,50,9,0
59,4,3,0,7,5,4,0,3908,0,28,9,0
54,4,4,3,7,4,4,0,0,0,32,9,0
48,4,3,0,2,0,4,1,0,1672,55,9,0
19,0,4,1,0,3,4,1,0,0,60,9,0
45,4,4,2,1,1,4,0,0,0,40,9,0
36,4,1,1,8,1,4,1,0,0,70,9,0
35,6,0,0,2,0,4,1,0,0,40,9,0
47,4,4,2,1,1,4,0,0,0,36,9,0
33,4,1,1,8,1,4,1,0,0,40,9,0
48,6,1,0,5,0,4,1,0,0,40,9,0
42,4,4,2,2,4,2,0,0,0,40,9,0
19,4,4,1,7,3,4,1,0,0,24,9,0
64,5,1,0,5,0,4,1,0,0,40,9,0
51,6,1,0,2,0,4,1,0,0,8,9,0
20,1,4,1,1,2,4,1,0,0,20,9,0
28,4,4,1,7,1,4,1,0,0,40,5,0
52,4,5,0,8,0,4,1,0,1902,50,4,1
29,6,4,1,2,1,4,1,0,0,45,9,0
51,4,1,2,6,1,4,1,0,0,40,9,0
36,4,4,0,5,0,4,1,0,2377,60,9,0
43,4,1,0,6,0,4,1,15024,0,45,9,1
52,4,4,0,8,0,4,1,0,0,40,9,0
50,4,4,2,2,1,4,1,0,0,40,9,1
25,4,4,2,7,1,4,1,0,0,30,9,0
36,4,0,1,1,4,2,0,0,0,40,5,0
44,4,4,0,8,5,4,0,0,0,60,9,0
47,4,3,2,2,1,2,1,0,0,45,9,0
32,4,4,2,2,3,4,1,0,0,40,9,0
37,4,5,1,5,4,1,1,0,0,40,4,0
40,4,4,0,1,0,4,1,2829,0,40,9,0
34,6,4,0,6,0,4,1,0,0,60,9,0
35,5,4,0,6,0,4,1,0,0,50,9,1
26,4,4,1,5,3,4,1,0,0,3,8,0
49,6,1,0,2,0,4,1,0,0,50,9,0
63,0,1,0,0,0,4,1,0,0,30,9,1
46,6,1,2,5,1,4,1,0,0,25,9,0
31,2,4,1,1,3,2,1,0,0,40,9,0
22,4,0,1,2,1,4,1,0,0,30,9,0
20,4,4,1,7,1,4,0,0,0,12,9,0
52,4,2,1,8,1,4,1,0,0,40,9,1
26,4,4,1,1,1,2,0,0,0,40,9,0
34,4,1,0,8,0,4,1,0,0,50,9,1
31,4,3,1,2,1,4,1,0,0,40,9,0
46,4,4,2,6,4,4,0,0,0,30,9,0
22,4,3,0,2,0,4,1,0,0,40,5,0
38,4,0,1,2,3,4,1,0,0,40,9,0
35,4,4,0,6,0,4,1,0,0,40,8,0
27,7,4,1,4,1,4,1,0,0,40,9,0
27,4,0,0,8,0,4,1,0,0,40,9,0
46,4,4,2,6,4,4,0,0,0,40,6,0
40,0,4,1,0,1,4,0,0,0,4,9,0
19,4,4,1,1,3,4,1,0,0,10,7,0
69,0,4,0,0,0,4,1,0,0,60,9,1
20,4,4,1,7,3,4,1,0,0,35,9,0
34,1,1,0,4,0,4,1,0,0,60,9,0
49,4,5,0,8,0,4,1,0,0,45,9,1
27,4,4,0,2,0,3,1,0,0,50,9,0
59,4,4,0,1,5,4,0,0,0,14,6,1
45,4,1,0,8,0,4,1,15024,0,60,9,1
21,4,4,1,6,3,4,0,0,0,15,9,0
51,7,0,2,5,4,4,0,0,0,40,9,0
64,0,3,1,0,4,4,1,0,0,40,9,0
41,7,2,0,5,0,4,1,0,0,40,9,1
18,0,3,1,0,3,1,0,0,0,24,3,0
49,4,5,2,5,1,4,1,0,0,40,9,0
51,4,4,2,2,3,2,1,0,0,40,9,0
20,4,4,1,2,3,4,0,0,0,20,9,0
69,6,4,0,6,0,4,1,0,0,48,9,0
18,0,4,1,0,3,4,0,0,0,35,9,0
43,4,4,0,2,0,4,1,0,0,50,9,0
50,4,4,2,2,4,2,0,0,0,44,9,0
32,4,4,0,2,0,4,1,0,0,40,9,0
27,2,4,1,2,3,4,1,0,0,40,9,0
38,4,4,0,7,0,4,1,0,0,40,9,0
62,4,4,0,2,0,4,1,0,0,40,9,1
46,4,4,2,8,1,4,1,0,0,44,9,0
19,4,4,1,4,3,4,0,0,0,40,0,0
17,0,3,1,0,3,4,1,0,0,40,9,0
21,4,4,1,2,4,4,0,0,0,40,9,0
36,4,1,1,1,1,4,0,0,0,50,9,0
36,4,3,2,2,1,4,1,0,0,40,9,0
23,4,4,1,2,3,1,1,0,0,40,7,0
58,4,1,0,5,0,4,1,0,0,40,9,1
40,4,1,0,5,0,4,1,0,0,45,9,0
64,4,4,0,8,5,4,0,10566,0,35,9,0
66,4,3,0,2,0,4,1,0,0,20,9,0
42,4,4,0,6,0,4,1,0,0,40,9,0
55,4,4,3,1,4,4,0,0,0,40,9,0
53,4,4,0,8,0,4,1,0,1977,40,9,1
25,4,4,0,2,0,4,1,0,0,40,9,0
39,4,4,1,4,4,2,0,0,0,40,9,0
20,4,4,1,7,3,4,1,0,0,40,9,0
32,4,4,0,7,0,4,1,0,0,54,9,0
28,4,1,1,6,4,4,1,0,0,65,9,0
23,1,0,1,8,3,4,0,0,0,40,4,0
18,4,4,1,7,3,4,1,0,0,25,9,0
43,6,4,0,8,0,4,1,0,0,35,9,1
29,4,4,0,2,0,4,1,0,0,40,9,0
32,4,4,0,4,0,4,1,0,0,46,5,0
31,2,4,2,2,4,4,1,0,0,40,9,0
60,4,3,0,2,0,4,1,0,0,40,5,0
42,4,4,0,2,0,4,1,0,0,50,9,0
46,4,5,0,8,0,4,1,0,0,50,9,1
38,4,4,0,2,0,4,1,0,0,40,9,1
18,4,3,1,7,3,4,0,0,0,19,9,0
31,4,4,1,6,3,4,0,0,0,40,9,0
54,4,4,0,6,0,4,1,4064,0,55,9,0
46,4,4,0,6,0,4,1,0,2042,50,9,0
27,6,4,1,2,3,4,1,0,0,80,9,0
50,2,1,0,5,0,4,1,0,0,45,9,1
38,6,3,0,2,0,4,1,0,0,56,9,0
36,7,5,1,5,3,4,0,0,0,40,9,0
25,4,4,2,7,1,4,1,0,0,40,5,0
19,4,4,1,2,3,4,1,0,0,25,9,0
60,2,4,0,7,0,1,1,0,0,60,7,0
45,2,3,1,7,3,4,1,0,0,40,9,0
21,4,4,1,4,3,4,1,0,1602,16,9,0
42,4,4,2,2,1,4,1,0,1980,46,9,0
38,4,4,0,2,0,4,1,0,0,50,9,0
22,0,4,1,0,3,4,1,0,0,40,9,0
19,4,4,1,8,1,2,1,0,0,32,9,0
23,4,4,1,1,3,4,1,0,0,40,9,0
24,4,4,1,2,3,4,0,0,0,30,9,0
30,4,0,2,6,1,4,1,0,0,52,9,0
62,4,4,0,8,0,4,1,0,0,40,9,0
26,6,6,1,5,3,4,1,0,0,20,9,0
42,1,1,0,8,0,4,1,0,0,52,9,1
33,4,4,0,2,0,4,1,0,0,40,9,0
54,5,2,0,5,0,4,1,0,0,50,0,1
35,4,1,2,5,4,4,0,0,0,32,9,0
33,4,4,2,6,1,4,1,0,0,40,9,0
45,4,4,2,6,1,4,0,0,0,55,9,0
62,4,1,0,1,5,4,0,0,0,30,9,1
24,4,4,1,8,3,4,1,0,0,40,9,0
50,2,4,2,1,1,2,0,0,0,40,9,0
54,4,1,0,5,0,4,1,0,0,40,9,1
58,4,3,2,2,3,4,1,0,0,40,9,0
39,5,4,0,2,0,4,1,0,0,50,9,0
32,4,4,2,2,4,4,1,0,0,40,9,0
27,4,1,0,5,0,4,1,0,0,40,9,0
27,4,4,0,2,0,4,1,3908,0,35,9,0
20,4,4,1,7,3,4,1,0,0,60,9,0
64,4,3,0,2,0,4,1,0,0,40,9,0
55,5,5,3,6,1,4,0,0,0,40,9,0
46,4,4,2,4,1,4,0,0,0,43,9,0
45,4,4,0,2,0,4,1,0,0,55,9,0
26,4,4,1,2,1,4,1,0,0,40,9,0
36,4,4,0,2,0,4,1,0,0,40,9,0
25,4,1,1,6,1,4,0,0,1876,40,9,0
58,4,3,0,2,0,4,1,0,1887,40,9,1
39,5,1,0,8,0,4,1,0,0,45,9,0
47,4,4,3,7,1,1,0,0,0,45,7,0
35,4,5,0,2,0,4,1,0,0,48,9,0
38,4,4,0,8,0,4,1,0,0,40,9,0
50,4,3,0,2,0,4,1,0,0,40,9,0
36,4,4,2,1,4,4,0,0,0,38,9,0
28,4,3,1,2,2,4,1,0,0,40,5,0
44,6,4,0,2,5,4,0,0,0,45,9,0
40,4,4,2,4,4,4,0,0,0,40,9,0
55,4,4,0,2,0,4,1,0,0,40,9,1
29,6,4,1,2,1,4,1,0,0,45,9,0
33,4,4,0,2,0,4,1,0,0,45,9,0
19,0,4,1,0,3,4,0,0,0,30,6,0
32,4,1,0,8,0,4,1,7688,0,40,9,1
45,2,5,0,5,0,2,1,0,0,10,9,1
23,4,4,1,2,3,4,1,0,0,25,9,0
31,4,0,1,4,3,2,1,0,0,40,9,0
22,4,4,1,7,1,1,0,0,0,40,7,0
59,4,4,2,2,1,2,1,0,0,40,9,0
32,4,4,1,2,1,4,1,0,0,38,9,0
49,7,4,1,1,1,4,0,0,0,40,9,0
22,4,4,1,1,3,4,1,0,0,30,9,0
26,4,4,1,1,1,4,1,0,0,30,9,0
23,7,4,0,1,0,1,1,0,0,40,7,0
55,6,4,0,6,5,4,0,0,0,50,9,0
47,4,4,0,8,0,4,1,0,0,49,9,1
44,4,4,0,2,0,4,1,0,0,40,9,0
27,4,4,1,7,1,4,1,0,0,24,9,0
40,7,5,0,5,5,4,0,15024,0,37,9,1
32,6,1,0,5,5,4,0,0,0,8,9,1
20,4,4,1,2,2,1,1,0,0,40,7,0
84,2,4,3,8,1,4,0,0,0,33,9,0
40,4,4,2,2,2,4,1,0,0,50,9,0
37,4,1,1,6,1,4,0,0,0,40,9,0
44,4,4,2,2,3,4,1,0,1380,40,9,0
47,4,4,2,8,4,4,0,0,0,40,3,0
62,6,4,0,6,0,4,1,0,0,25,9,0
19,0,4,1,0,3,4,0,0,0,40,9,0
47,4,4,1,2,1,4,1,0,0,45,9,0
44,2,4,2,2,4,2,1,0,0,40,9,0
26,2,1,0,1,0,4,1,0,0,41,9,0
36,4,4,0,2,0,4,1,0,0,40,9,0
52,4,3,0,7,0,4,1,0,0,40,9,0
33,4,4,2,1,4,4,0,0,0,40,9,0
48,0,4,0,0,0,4,1,0,0,40,9,0
33,4,4,0,2,0,2,1,0,0,40,9,0
25,4,1,0,8,0,4,1,0,0,20,9,0
62,4,1,0,2,0,4,1,0,0,40,9,0
38,4,4,0,2,0,4,1,0,0,40,9,0
46,4,4,2,2,1,4,1,0,0,65,9,0
18,0,4,1,0,3,4,0,0,0,40,9,0
46,4,1,0,8,0,4,1,0,0,44,9,1
38,4,4,2,7,4,4,0,0,0,70,9,0
52,4,4,0,1,0,4,1,0,0,40,9,1
63,6,3,0,8,0,4,1,0,0,15,9,0
49,4,4,0,2,0,4,1,0,0,43,9,0
17,2,3,1,1,3,4,0,0,0,12,9,0
33,4,4,1,7,1,4,0,0,0,35,9,0
70,6,4,3,7,2,4,0,2329,0,20,9,0
19,4,4,1,7,3,4,0,0,0,15,9,0
27,0,4,0,0,5,4,0,0,0,40,9,1
61,4,4,0,6,0,4,1,0,0,40,9,0
33,4,1,0,5,0,4,1,0,0,25,9,1
46,5,1,0,6,0,4,1,0,1902,42,0,1
29,4,3,2,2,4,4,0,0,0,40,5,0
40,2,4,2,2,4,4,1,6849,0,40,9,0
43,7,4,0,2,0,4,1,0,0,38,9,1
24,4,4,1,6,1,4,1,0,0,40,9,0
29,4,4,0,2,0,4,1,0,0,60,9,0
61,6,4,0,7,5,2,0,0,0,17,9,0
48,4,3,2,7,1,4,0,0,0,34,9,0
19,4,4,1,2,3,4,1,0,0,20,9,0
30,4,4,1,2,1,4,0,0,0,40,9,0
24,4,4,1,7,1,4,1,0,0,30,9,0
39,2,5,1,5,4,4,0,0,0,43,9,0
46,5,4,2,8,4,4,0,2036,0,60,9,0
40,4,4,0,6,0,4,1,0,0,72,9,1
27,2,1,1,5,3,4,0,0,0,40,9,0
25,4,5,1,5,3,4,0,0,0,40,9,0
31,4,3,1,2,1,4,1,0,2001,40,9,0
58,4,1,2,2,1,4,1,0,0,45,9,0
33,4,4,0,8,5,4,0,0,0,42,1,1
40,4,4,3,7,4,4,0,0,0,25,9,0
40,5,5,0,6,0,4,1,0,0,70,9,1
31,4,4,0,2,0,4,1,0,0,40,9,0
33,4,4,2,7,4,1,0,0,0,48,2,0
49,4,0,0,6,0,4,1,0,0,45,9,0
24,4,0,1,4,3,4,1,0,0,40,9,0
46,4,4,1,2,4,4,1,0,0,40,9,0
58,2,5,0,5,0,4,1,0,0,40,9,1
20,4,4,1,6,3,4,0,0,0,20,9,0
65,0,4,3,0,4,4,1,0,0,40,9,0
43,4,4,0,1,5,4,0,0,0,40,9,0
48,6,5,0,6,0,1,1,0,0,50,1,0
41,4,4,0,2,0,4,1,0,0,54,9,0
27,7,4,2,7,1,4,0,0,0,30,9,0
52,0,4,0,0,0,4,1,0,0,12,9,0
26,4,4,1,7,2,1,1,0,0,60,0,0
52,2,4,0,2,0,4,1,0,0,40,9,0
52,2,4,2,8,1,4,0,0,0,38,9,0
19,4,4,1,7,3,2,1,0,0,30,9,0
39,2,4,2,5,3,4,0,0,0,45,9,0
47,4,4,2,7,4,4,0,0,0,40,9,0
27,4,4,2,2,2,3,1,0,0,40,9,0
48,4,4,2,2,1,4,1,0,0,40,9,0
50,4,4,2,7,4,4,0,0,0,35,9,0
60,4,4,0,2,0,4,1,0,0,60,9,0
28,4,0,0,4,0,4,1,0,0,45,9,1
47,1,4,2,7,4,2,0,0,0,40,9,0
69,0,1,0,0,0,4,1,0,0,20,9,0
40,6,4,0,2,0,1,1,0,0,66,4,0
37,4,4,1,2,4,4,0,3887,0,40,5,0
41,7,5,1,5,1,4,1,0,0,40,9,0
38,4,4,0,1,0,1,1,0,0,48,5,0
46,1,0,2,4,1,3,0,0,0,30,9,0
21,6,4,1,1,3,4,1,0,0,30,9,0
44,4,5,2,6,4,4,0,0,0,48,9,0
38,0,3,2,0,3,4,1,0,0,35,9,0
47,6,4,0,1,5,4,0,0,0,35,9,1
42,4,2,2,7,1,4,1,27828,0,60,0,1
42,2,4,2,2,1,4,1,0,0,40,9,0
56,4,1,1,8,1,4,0,0,0,45,9,1
32,4,1,1,5,3,4,1,0,0,40,9,0
24,4,1,0,7,0,4,1,0,0,33,9,0
26,4,4,0,6,0,4,1,0,0,40,9,0
36,6,1,1,6,1,2,0,2174,0,50,9,0
49,4,3,1,7,1,4,1,0,0,60,9,0
65,4,4,0,8,0,4,1,0,0,40,9,1
73,7,3,2,7,1,1,0,0,0,40,9,0
34,4,3,0,2,0,4,1,0,0,40,9,0
22,4,1,1,1,3,4,0,0,0,40,9,0
49,2,4,1,7,4,4,0,0,0,30,9,0
25,4,3,1,7,4,2,0,0,0,32,9,0
39,4,3,0,2,0,4,1,0,0,25,9,0
19,4,3,1,2,1,4,1,0,0,56,9,0
24,4,3,0,2,5,4,0,0,0,40,9,0
34,4,4,2,1,4,4,0,0,0,35,9,0
35,0,4,3,0,3,4,0,0,0,38,9,0
21,4,4,1,2,2,4,1,0,0,40,9,0
43,4,5,2,7,4,4,0,0,0,40,9,0
35,1,1,1,4,1,1,1,0,0,28,0,0
39,4,4,2,1,4,2,0,0,0,40,9,0
48,0,1,0,0,0,4,1,0,0,80,9,1
33,6,0,1,7,1,2,1,0,0,32,9,0
19,4,4,1,7,3,4,0,0,0,26,9,0
17,4,3,1,6,4,4,0,0,0,12,9,0
43,6,4,0,2,0,4,1,0,0,50,9,0
62,4,4,3,1,1,4,0,0,0,42,9,0
53,2,5,2,5,1,2,0,0,0,40,9,1
45,7,5,0,5,0,4,1,0,0,60,9,1
47,4,4,2,1,1,2,0,0,0,40,9,0
30,4,4,1,7,3,2,0,0,0,40,9,0
53,4,4,2,6,1,4,0,0,0,33,9,0
24,4,4,2,2,3,2,0,0,0,40,9,0
41,2,4,0,2,0,4,1,0,0,40,9,0
58,2,3,2,7,2,2,0,0,0,40,5,0
27,1,4,2,1,1,4,1,4865,0,50,9,0
63,7,4,2,1,1,4,0,0,0,38,9,0
50,4,4,2,7,3,4,1,0,0,28,9,0
43,2,5,1,4,1,2,0,8614,0,47,9,1
29,5,4,1,8,1,4,1,0,0,60,9,0
41,4,4,0,6,0,4,1,3942,0,40,9,0
55,4,4,0,7,0,4,1,0,0,40,9,0
36,4,4,1,2,1,4,1,0,0,45,9,0
23,2,4,1,1,3,4,1,0,0,40,9,0
22,4,1,1,2,1,4,1,13550,0,55,9,1
58,6,4,2,2,1,4,1,0,0,45,9,0
25,4,3,1,1,3,2,0,0,0,40,9,0
40,4,4,0,6,5,4,0,0,0,30,9,0
38,4,0,1,5,1,4,0,0,0,39,9,0
37,4,1,0,5,0,4,1,0,0,40,9,1
19,4,4,1,7,3,4,0,0,0,35,9,0
55,4,3,1,7,1,4,1,0,0,29,9,0
55,4,1,0,6,0,4,1,15024,0,50,9,1
28,4,1,1,1,1,4,1,0,0,45,9,0
53,4,4,0,2,0,4,1,0,0,40,8,0
32,0,4,0,0,0,4,1,0,0,40,0,0
60,4,4,2,5,4,4,1,3325,0,42,9,0
32,4,4,2,1,4,4,0,0,0,38,9,0
34,4,4,0,6,0,4,1,0,0,50,9,0
49,4,4,2,5,1,4,1,0,0,45,9,1
21,4,4,1,7,2,4,0,0,0,30,9,0
24,7,1,1,1,1,2,0,0,0,20,9,0
53,4,0,2,1,1,2,0,2202,0,40,9,0
29,4,0,0,7,0,4,1,0,0,40,0,0
34,2,1,2,5,1,4,0,0,0,40,9,0
52,0,6,2,0,4,1,0,0,0,40,7,0
41,4,3,0,2,5,4,0,0,0,40,5,0
21,4,4,1,7,1,4,0,0,0,40,9,0
43,4,5,0,8,0,4,1,0,0,35,9,1
31,2,4,1,4,3,4,1,0,0,40,9,0
38,4,4,0,2,0,4,1,0,2042,40,9,0
42,4,1,0,8,0,4,1,0,2415,60,9,1
62,4,1,1,2,1,4,1,0,0,30,9,0
51,4,3,3,2,1,0,0,0,0,40,9,0
30,4,4,1,6,4,2,0,0,0,25,9,0
24,4,1,0,2,0,4,1,0,0,40,9,0
36,4,4,2,2,1,4,1,0,0,40,9,0
57,4,3,0,2,0,4,1,0,0,40,9,0
46,4,1,0,8,0,4,1,0,0,55,9,1
33,4,2,0,5,0,4,1,0,0,40,9,0
42,4,4,1,6,1,4,1,0,0,45,9,0
62,4,4,0,2,0,4,1,0,0,40,9,0
64,6,4,0,6,0,4,1,0,0,20,9,0
18,4,4,1,6,3,4,0,0,0,25,9,0
43,4,3,2,2,4,4,1,0,0,35,5,0
62,6,3,3,7,1,4,0,0,0,66,9,0
29,4,0,0,5,0,4,1,0,0,50,9,0
43,4,1,0,2,0,2,1,0,0,40,5,1
39,4,4,0,8,0,4,1,7298,0,40,9,1
69,0,1,0,0,0,4,1,0,0,40,9,0
34,4,1,0,8,5,4,0,0,0,40,9,0
44,4,0,0,8,0,4,1,4386,0,45,9,1
25,4,1,1,1,1,4,1,0,0,30,9,0
47,2,4,2,2,4,4,1,0,0,40,9,0
17,4,3,1,7,3,4,1,0,0,8,9,0
41,2,1,2,5,4,4,1,0,0,65,9,0
19,4,4,1,6,3,4,1,0,0,20,9,0
57,4,3,0,7,0,3,1,0,0,40,5,0
25,4,4,1,1,4,2,1,0,0,35,9,0
37,2,4,0,1,0,4,1,0,0,40,1,1
29,4,0,0,2,0,4,1,0,0,40,9,0
32,4,4,1,6,3,4,1,0,0,35,9,0
35,4,6,0,5,0,4,1,0,0,45,9,1
52,4,3,1,2,1,4,1,0,0,40,9,0
41,4,4,1,2,3,4,0,1831,0,40,8,0
29,4,4,2,2,1,4,0,0,0,38,8,0
23,4,5,1,5,3,4,0,0,0,36,9,0
31,4,3,0,2,0,4,1,0,0,40,9,0
40,4,4,0,2,0,4,1,0,0,50,9,0
19,4,4,1,1,3,4,0,0,0,20,9,0
21,4,4,1,2,3,4,1,0,0,10,9,0
37,7,1,1,1,1,4,0,8614,0,40,9,1
49,6,6,0,5,0,4,1,99999,0,35,9,1
64,2,4,0,1,5,4,0,0,0,35,9,0
37,2,0,1,1,1,4,0,0,0,43,9,0
70,6,1,0,2,0,4,1,0,2377,12,9,1
22,4,3,1,2,3,1,1,0,0,30,9,0
29,5,4,0,6,0,1,1,0,0,40,3,0
37,4,4,0,2,0,4,1,0,0,40,9,0
29,4,1,1,4,1,4,1,0,0,40,9,0
38,4,3,2,2,1,4,1,0,0,65,9,0
27,4,4,1,2,1,4,1,0,0,50,9,0
58,7,1,0,1,0,4,1,0,0,35,9,1
60,2,4,0,1,5,4,0,0,0,35,9,0
20,4,4,1,6,1,4,1,0,0,25,9,0
51,4,4,0,6,0,4,1,0,0,40,9,1
37,4,3,0,2,0,4,1,0,0,65,9,0
22,7,3,1,8,1,4,1,0,0,50,9,1
56,6,3,0,2,0,4,1,0,0,60,9,0
26,4,1,0,6,5,4,0,5178,0,42,9,1
19,4,4,2,6,4,4,0,0,0,25,9,0
37,4,0,0,5,5,4,0,0,0,30,9,0
27,4,4,1,4,1,4,0,0,0,40,9,0
27,4,4,1,6,3,0,1,0,0,20,9,0
52,6,4,0,6,0,4,1,0,0,50,9,0
45,4,4,2,2,4,2,0,0,0,40,9,0
28,4,4,1,2,3,0,1,0,0,40,9,0
20,4,4,2,1,1,4,0,0,0,40,9,0
28,4,5,1,5,1,4,0,0,0,50,9,0
44,4,0,0,2,0,2,1,0,0,40,9,0
30,4,1,0,2,0,4,1,0,0,40,9,0
26,7,0,1,1,3,2,0,0,0,8,9,0
55,0,5,0,0,0,4,1,0,0,18,9,0
46,4,4,1,6,1,4,0,0,0,40,9,0
51,4,1,0,2,0,4,1,0,0,50,9,0
25,2,1,1,5,1,4,0,0,0,40,9,0
43,2,4,2,7,1,4,1,0,0,40,9,0
19,0,4,1,0,3,4,0,0,0,28,9,0
36,4,4,2,2,1,4,1,0,0,40,9,0
36,4,4,1,8,1,4,1,0,0,40,9,0
48,4,1,1,7,4,1,0,0,0,40,7,0
30,0,3,1,0,4,4,1,0,0,40,9,0
24,4,1,0,5,0,4,1,0,0,44,9,1
30,4,4,2,7,4,4,0,0,0,36,9,0
24,4,1,0,8,5,4,0,7688,0,45,9,1
62,4,1,0,2,0,4,1,0,0,40,9,0
41,6,4,2,2,1,4,1,0,1590,40,9,0
49,6,6,0,5,0,4,1,0,0,85,9,1
36,6,4,0,2,0,4,1,0,0,50,9,0
47,2,5,2,5,4,4,0,5455,0,45,9,0
49,7,5,2,5,1,4,0,0,0,40,9,0
52,4,4,1,8,1,4,1,0,0,40,9,0
52,4,0,0,4,0,4,1,0,0,40,9,1
26,4,4,1,1,1,4,1,0,0,53,9,0
51,7,4,1,2,1,4,1,0,0,40,9,0
18,4,3,1,7,3,4,1,0,0,20,9,0
