age,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
44,4.0,0.101315852,0,0.256974303,10000.0,11,0,1,0,0
52,2.0,0.31181921,0,0.295672431,11160.0,6,0,2,0,0
89,0.0,0.0210413289999999,0,0.004978935,7832.0,4,0,0,0,0
26,0.0,0.0001,0,0.0001,400.0,3,0,0,0,0
80,0.0,0.49912951,0,0.513155125,4750.0,14,0,0,0,0
42,2.0,0.186953143,0,0.386618936,8100.0,10,0,3,0,0
46,1.0,0.938655812,0,0.365639665,4900.0,10,0,0,0,0
58,1.0,0.18378027,0,0.1953688469999999,15805.0,9,0,3,0,0
66,1.0,0.004519853,0,0.310853675,7250.0,11,0,2,0,0
73,0.0,0.044249605,0,0.125979003,6000.0,7,0,1,0,0
82,1.0,0.117132363,2,0.332233503,3939.0,9,0,0,0,0
68,0.0,0.010301903,0,0.22236978,6776.0,11,0,1,0,0
42,0.0,0.0507402709999999,0,0.922741518,7338.0,13,0,2,0,0
47,0.0,0.06914781,0,0.264466942,8000.0,16,0,2,0,0
58,1.0,0.0001,0,0.416286697,12500.0,11,0,2,0,0
76,0.0,0.1224276969999999,0,0.187914517,6784.0,11,0,1,0,0
45,0.0,3666.0,0,0.274851585,7916.0,4,0,1,0,0
41,2.0,0.005215584,0,0.275600393,11200.0,10,0,2,0,0
55,2.0,0.001862051,0,0.120190716,15100.0,22,0,2,0,0
46,0.0,0.350068414,1,0.636563393,4550.0,9,0,2,0,0
80,0.0,0.070110279,0,0.173448238,9166.0,7,0,2,0,0
44,2.0,0.9999999,0,0.438049209,2275.0,2,0,1,0,0
57,0.0,0.284270919,0,1.246053462,4750.0,12,0,1,0,0
27,0.0,1.038845727,1,0.108297234,3000.0,4,1,0,0,1
54,3.0,0.069335614,0,0.2764082539999999,8964.0,8,0,2,0,0
56,1.0,0.095019173,0,0.228748824,26574.0,11,0,2,0,0
56,1.0,0.177767651,0,0.050520165,14033.0,8,0,0,0,0
57,1.0,0.04052183,0,0.264563577,5166.0,6,0,1,0,0
56,1.0,0.0001,0,0.398418377,5310.0,19,0,1,0,0
23,0.0,0.1558441559999999,0,0.382308846,666.0,2,0,0,0,0
31,0.0,0.2328343739999999,0,0.04193242,7368.0,2,0,0,0,0
27,0.0,0.2549472989999999,1,0.48289649,2250.0,6,0,0,0,0
69,1.0,0.028792472,0,0.4053215329999999,17400.0,18,0,4,0,0
46,1.0,0.025767138,0,0.349057813,7800.0,19,0,2,0,0
46,4.0,0.9999999,6,0.451462669,6870.0,6,0,2,0,0
71,0.0,0.0055267319999999,0,0.176935053,17983.0,20,0,3,0,0
41,4.0,0.280425345,0,0.115626202,7800.0,5,0,0,0,0
63,0.0,0.0001,0,0.3396059979999999,3400.0,8,0,2,0,0
56,1.0,0.366926615,0,0.024898144,2208.0,3,0,0,0,0
23,0.0,0.099800399,0,9.0,0.0001,1,0,0,0,0
55,3.0,0.000355009,3,0.8673932790000001,1100.0,31,0,0,0,0
34,0.0,0.142346945,0,0.610215975,8750.0,14,0,1,0,0
33,1.0,0.081099792,2,0.09179204,5250.0,10,0,0,0,1
43,2.0,0.055447694,0,0.442441355,9207.0,5,0,2,0,0
52,0.0,1.054066333,1,0.321071473,8100.0,5,0,1,0,0
35,2.0,0.124375023,0,0.4823623729999999,3741.0,11,0,2,0,0
27,0.0,0.0555603859999999,0,0.075752335,5781.0,4,0,0,0,0
57,0.0,0.038847761,0,0.265622396,6000.0,13,0,2,0,0
76,0.0,0.015807388,0,0.1852921569999999,4500.0,5,0,1,0,0
53,1.0,0.052567674,0,0.142374517,4143.0,2,0,0,0,0
57,2.0,0.365732622,0,0.110432174,9000.0,6,0,0,0,0
42,2.0,0.350028633,0,0.98249453,2741.0,10,0,1,0,0
40,1.0,0.280956859,0,0.662303665,5347.0,12,0,2,0,0
46,0.0,1.054472764,3,0.177455636,4000.0,3,2,0,2,1
41,2.0,0.767038827,0,0.263173683,10000.0,8,0,2,0,0
55,1.0,0.998680053,0,1.061928934,984.0,2,0,0,0,0
45,2.0,0.297058737,0,0.413328411,5416.0,10,0,1,0,0
43,3.0,0.322655911,0,1.141285871,10000.0,4,0,1,0,0
45,3.0,0.0001,0,0.257927262,9870.0,10,0,2,0,0
40,3.0,1.008544678,4,0.633697681,3750.0,8,0,1,0,0
74,0.0,0.050823877,0,0.008247938,4000.0,7,0,0,0,0
45,0.0,0.061946799,1,0.404319136,5000.0,15,0,1,0,0
54,0.0,0.195745763,0,0.30931543,8340.0,14,0,2,0,0
65,0.0,0.9999999,0,0.0001,4100.0,0,0,0,0,0
67,1.0,0.023909734,0,0.006508206,3533.0,8,0,0,0,0
53,2.0,0.441697742,0,0.361148099,6758.0,10,0,1,0,0
43,3.0,0.562263262,1,0.551065464,10417.0,11,0,4,0,0
45,3.0,0.0434943879999999,0,1.215301807,2600.0,11,0,2,0,0
44,2.0,0.127133474,0,0.315585552,8000.0,6,0,1,0,0
31,0.0,0.994287346,1,0.653207199,4333.0,8,0,1,0,0
42,1.0,0.97909471,7,0.876970528,2917.0,9,0,1,1,0
45,0.0,0.427476407,0,1276.5,1.0,9,0,1,0,0
60,0.0,0.010844561,0,0.099380124,5000.0,10,0,0,0,0
56,2.0,0.31991021,1,1.229923359,3000.0,4,0,2,0,1
60,2.0,0.048290324,0,0.416482606,7243.0,10,0,1,0,0
66,1.0,0.122192206,0,0.446947035,5682.0,13,0,2,0,0
43,0.0,0.0001,0,0.00059988,5000.0,7,0,0,0,0
53,0.0,0.044997,0,0.180563887,5000.0,2,0,1,0,0
21,0.0,0.197201865,0,8.0,0.0001,2,0,0,0,0
45,3.0,0.9999999,2,0.667497663,3208.0,3,1,1,2,0
41,8.0,0.475975577,0,0.180259963,7000.0,7,0,1,0,0
59,1.0,0.010571127,0,0.162602827,20300.0,9,0,3,0,0
64,0.0,0.6341196689999999,0,0.074385123,5000.0,10,0,0,0,0
72,1.0,0.029724257,0,1.967140484,5416.0,13,0,7,0,0
64,0.0,0.114552129,0,0.225978648,3933.0,3,0,1,0,0
37,3.0,0.0001,0,0.229544613,2700.0,5,0,0,0,0
43,0.0,0.9999999,0,0.004090537,3666.0,2,0,0,0,0
39,1.0,0.102718174,0,0.283943211,5000.0,7,0,1,0,0
41,3.0,0.887571346,2,0.690563277,4100.0,10,1,0,1,1
66,0.0,0.048390157,0,0.439254789,3810.0,12,0,1,0,0
31,2.0,0.9999999,0,0.375423588,18000.0,5,0,4,0,1
46,0.0,0.075897445,1,0.096892899,31250.0,10,0,1,0,0
51,1.0,0.954292244,0,0.4948765329999999,5952.0,9,1,2,0,1
46,2.0,0.9999999,1,0.401959804,10000.0,11,0,0,0,0
29,0.0,0.3606906729999999,0,0.098950525,2000.0,5,0,0,0,0
32,0.0,0.232875173,0,0.599880024,3333.0,8,0,1,0,0
49,0.0,0.31761365,0,0.542062911,4100.0,7,0,2,0,0
65,0.0,0.023552702,0,0.003446515,7833.0,6,0,0,0,0
46,0.0,0.9999999,0,0.1059614359999999,5652.0,3,0,0,0,0
70,0.0,0.9999999,1,0.0001,1731.0,0,0,0,0,0
36,3.0,0.929522819,0,0.271510516,4183.0,10,0,0,0,0
38,2.0,0.540114971,0,0.169709437,11666.0,6,0,1,0,0
41,0.0,0.075781497,0,0.0783158809999999,4583.0,6,0,0,0,0
65,0.0,0.17965008,2,0.613361579,19353.0,33,0,9,0,1
63,0.0,0.224761221,0,0.674586033,4166.0,18,0,2,0,0
29,0.0,0.2439695039999999,0,0.024156601,2400.0,2,0,0,0,0
60,2.0,0.02571929,0,0.224180497,14581.0,18,0,2,0,0
49,2.0,0.383237382,0,0.431107996,17120.0,16,0,2,0,0
73,0.0,0.016386832,0,0.30596556,3251.0,9,0,1,0,0
61,0.0,0.028935997,0,0.0072367169999999,5250.0,6,0,0,0,0
24,0.0,0.9999999,98,0.0001,1488.0,0,98,0,98,0
67,1.0,0.829521195,0,0.4893030579999999,7618.0,12,0,2,0,0
69,0.0,0.035552435,0,0.019992003,2500.0,5,0,0,0,0
42,3.0,0.098904489,1,0.263208306,26100.0,18,1,2,0,0
62,2.0,0.048413948,0,0.175065995,8333.0,13,0,1,0,0
29,0.0,0.997881686,0,0.313162658,3866.0,7,0,0,0,0
72,0.0,0.002080462,0,0.230982787,1800.0,15,0,0,0,0
37,2.0,0.9999999,0,0.418228394,7416.0,9,0,1,0,1
34,0.0,0.882109617,0,0.110296568,3000.0,2,0,0,1,0
60,0.0,0.02561727,0,0.395901025,4000.0,11,0,1,0,0
57,2.0,0.9999999,0,0.006184235,10833.0,4,0,0,0,0
46,0.0,0.03130344,0,0.010197578,3137.0,3,0,0,0,0
55,0.0,0.2033069619999999,1,0.208436418,8083.0,9,0,1,0,0
28,1.0,0.488310726,0,0.100575583,3300.0,15,0,0,0,0
49,2.0,0.123078681,0,0.278462536,6165.0,10,0,2,0,0
64,0.0,0.007533166,0,0.002684564,3724.0,5,0,0,0,0
28,0.0,0.266205817,1,0.4850065189999999,2300.0,7,0,0,0,0
36,3.0,0.718704173,0,0.127185518,6462.0,6,0,0,0,0
51,0.0,0.7521855890000001,0,0.5886332879999999,2955.0,8,0,1,1,0
73,0.0,0.036252817,0,0.021099389,1800.0,7,0,0,0,0
37,0.0,0.0429561409999999,1,0.287684457,7250.0,8,0,2,0,0
46,3.0,0.337087952,1,0.418901026,12083.0,19,0,2,0,0
79,0.0,0.040501571,0,0.293341332,5000.0,10,0,1,0,0
63,0.0,0.579581094,1,0.403759495,7766.0,15,0,1,0,0
37,2.0,0.037296293,0,0.2982191369999999,6625.0,9,0,1,0,0
33,0.0,0.396046458,0,0.162838034,3438.0,4,0,0,0,0
85,0.0,0.002978633,0,0.001047519,10500.0,12,0,0,0,0
69,0.0,0.0001,0,0.763618191,2000.0,8,0,2,0,0
44,2.0,0.002266357,0,0.490420222,6210.0,6,0,1,0,0
46,1.0,0.03029151,0,0.354758079,5600.0,11,0,1,0,0
42,1.0,0.0001,0,0.339305058,12000.0,10,0,2,0,0
47,2.0,0.970001899,1,0.201542637,7000.0,5,0,0,0,0
55,3.0,0.000520586,0,0.217290574,8200.0,17,0,3,0,0
67,4.0,0.078048625,0,0.010949453,6666.0,5,0,0,0,0
60,0.0,0.178752798,0,0.777671528,4182.0,13,0,1,0,0
31,0.0,0.9999999,0,0.102179564,5000.0,1,0,0,0,1
53,0.0,0.038878266,0,1.317447092,6000.0,13,0,7,0,0
28,0.0,0.9999999,0,0.288688411,1440.0,1,0,0,0,0
43,0.0,0.0001,0,3.5,1.0,5,0,0,0,0
31,3.0,0.0001,0,0.182050686,4300.0,6,0,0,0,0
63,0.0,0.10607561,0,0.228136297,13000.0,10,0,2,0,0
48,3.0,0.124136429,0,0.371581224,7860.0,19,0,2,0,0
63,0.0,0.002388946,0,0.204294285,9500.0,7,0,1,0,0
79,0.0,0.0152325239999999,0,0.297336213,8333.0,17,0,4,0,0
44,3.0,0.031399302,0,0.0852991719999999,6400.0,5,0,0,0,0
31,0.0,0.5341156020000001,0,0.126931233,3300.0,3,0,0,1,1
69,0.0,0.0940986069999999,0,0.907680807,5350.0,6,0,3,0,0
74,0.0,0.609107903,0,0.272752446,10833.0,16,0,1,0,0
50,0.0,0.804325648,1,0.343128904,7043.0,5,0,1,0,0
43,0.0,0.241076757,0,0.257794746,11000.0,7,0,2,0,0
60,1.0,0.329467413,0,0.425733456,7600.0,16,0,2,0,0
81,0.0,0.035515492,0,0.150658979,12139.0,7,0,1,0,0
59,1.0,0.114714817,0,0.2033998,17000.0,7,0,2,0,0
45,4.0,0.407640599,0,0.4954894,8867.0,9,0,1,0,0
47,0.0,0.480489225,0,0.613596601,4000.0,10,0,2,0,0
43,3.0,0.182880761,0,1.711786756,2400.0,9,0,3,0,0
51,1.0,0.36003033,0,0.126041088,1800.0,2,0,0,0,0
29,0.0,1.3766233769999998,1,0.417024936,1162.0,4,1,0,1,0
67,0.0,0.0251828079999999,0,0.237502049,6100.0,14,0,1,0,0
45,0.0,0.318978735,0,0.529203171,4793.0,9,0,3,0,0
47,1.0,0.1751254669999999,0,1.124375347,1800.0,14,0,1,0,0
59,0.0,0.527720389,2,0.4373385589999999,11226.0,15,0,2,0,0
65,0.0,0.052274567,0,0.061472005,6018.0,8,0,0,0,1
81,0.0,0.026349341,0,0.010710461,2800.0,2,0,0,0,0
47,4.0,0.052510966,0,0.460151251,6875.0,16,0,3,0,0
33,1.0,0.7496356120000001,0,0.439265537,2831.0,8,0,0,0,0
38,0.0,0.36565384,0,0.2266726339999999,4468.0,9,0,0,0,0
35,1.0,0.54164243,2,0.460736076,5080.0,12,0,2,0,0
39,1.0,0.252510621,0,0.644671066,5000.0,22,0,1,0,0
61,3.0,0.3228611389999999,0,0.168285203,7825.0,5,0,1,0,0
49,1.0,0.348184037,1,0.481461507,7416.0,13,1,1,0,1
54,1.0,0.8115833020000001,2,0.2627075989999999,1986.0,6,1,0,0,1
25,0.0,0.238582481,0,0.132346723,2364.0,4,0,0,0,0
60,0.0,0.03471244,0,0.075518456,7666.0,4,0,1,0,0
97,0.0,0.0001,0,0.0001,0.0001,3,0,0,0,0
50,0.0,0.975118379,0,0.794688657,15400.0,13,0,6,0,0
49,1.0,0.644071186,1,0.926122108,3586.0,3,3,1,0,1
46,2.0,0.416991824,0,0.397155114,4428.0,12,0,0,0,0
52,2.0,0.177321468,0,0.651405115,3166.0,8,0,1,0,1
73,0.0,0.711524921,0,0.30495158,5472.0,9,0,0,0,0
49,0.0,0.393060694,0,0.486076401,5601.0,9,0,1,0,0
49,0.0,0.9999999,2,0.636675236,3500.0,2,1,2,1,1
35,0.0,0.535676023,0,0.806064645,3000.0,14,0,1,0,0
40,3.0,0.01889425,0,0.884955752,2824.0,8,0,2,0,0
54,0.0,0.009660587,0,0.154393305,4779.0,9,0,1,0,0
32,0.0,0.030992175,0,0.314707858,7444.0,15,0,2,0,0
66,0.0,0.9999999,0,0.0001,2000.0,0,1,0,0,0
41,2.0,0.927036482,0,0.057307863,2250.0,5,0,0,0,1
42,2.0,0.0001,0,0.120896934,7402.0,3,0,0,0,0
46,3.0,0.330891024,0,0.482256387,8650.0,13,0,2,0,0
75,0.0,0.008618025,0,0.2449290539999999,10500.0,8,0,3,0,0
66,0.0,0.0067271619999999,0,0.368231047,3600.0,9,0,1,0,0
38,1.0,0.095695011,0,0.141085891,10000.0,7,0,1,0,0
55,0.0,0.794488693,1,0.508862629,4061.0,9,0,1,0,0
50,0.0,0.9999999,0,0.0025262089999999,7916.0,2,0,0,0,0
56,0.0,0.159749049,0,0.5023263410000001,12250.0,26,0,1,0,0
54,3.0,0.225555301,3,0.301973853,3900.0,11,1,0,0,1
48,0.0,0.616969351,0,0.46,3099.0,6,0,1,0,0
65,0.0,0.00370089,0,0.1756373939999999,6000.0,5,0,1,0,0
61,1.0,0.909056461,0,0.570429531,25166.0,22,0,3,0,0
32,0.0,0.8236331570000001,1,0.063282337,2875.0,3,0,0,2,1
60,0.0,0.2044430089999999,0,0.231325301,6639.0,5,0,1,0,0
55,0.0,0.009148963,0,0.280216564,6833.0,21,1,2,0,0
44,2.0,0.9999999,0,0.07848923,10166.0,2,0,0,0,0
58,0.0,0.0001,2,0.32906055,5928.0,10,0,2,0,0
57,0.0,0.29064189,0,0.178874735,3767.0,8,0,0,0,0
31,2.0,0.142940765,0,0.08283914,10791.0,11,0,0,0,0
33,1.0,0.182408796,0,0.386312705,5800.0,6,0,1,0,0
62,4.0,0.108334644,0,0.22900494,2833.0,5,0,1,0,0
60,0.0,0.401156487,0,0.221132583,10400.0,10,0,1,0,0
65,0.0,0.069324733,0,0.293886763,10190.0,18,0,3,0,0
42,1.0,0.140861746,0,0.635283258,8666.0,16,0,1,0,0
40,0.0,0.238139232,0,0.069986003,5000.0,11,1,0,0,0
68,0.0,0.181619853,0,0.151590106,14149.0,9,0,1,0,0
63,1.0,0.003351556,0,0.55570877,3625.0,14,0,3,0,0
31,0.0,0.089767804,0,0.007923407,3028.0,3,0,0,0,0
35,0.0,0.542063333,0,0.438797159,10840.0,7,0,3,0,0
49,1.0,0.0183142219999999,0,0.132978723,3007.0,5,0,0,0,0
44,2.0,0.0001,0,0.584662191,9531.0,8,0,1,0,0
62,1.0,0.4277669229999999,1,0.139850645,2945.0,8,0,0,0,0
76,1.0,0.004731037,0,0.173178316,7396.0,11,0,1,0,0
42,0.0,0.59703925,0,0.463107379,5000.0,11,0,1,0,1
41,0.0,0.037954872,0,0.049854187,7200.0,4,0,0,0,0
63,0.0,0.0280992979999999,0,0.008111762,4437.0,1,0,0,0,0
51,3.0,0.104293639,0,0.319138522,14300.0,17,0,2,0,0
65,0.0,0.281348186,0,0.370662001,3428.0,8,0,1,0,0
70,0.0,0.029035962,0,0.003942407,5833.0,4,0,0,0,0
61,1.0,0.461884604,0,1.434611603,1016.0,5,0,0,0,0
71,0.0,0.5873413120000001,0,0.269693978,10129.0,9,0,0,0,0
61,1.0,0.67909338,0,0.293800954,6500.0,10,0,1,0,0
54,1.0,0.522571795,0,0.3731112829999999,9066.0,9,0,2,0,0
45,3.0,0.117484754,0,0.506981555,5800.0,9,0,1,0,0
32,0.0,0.047072214,0,0.01849815,10000.0,8,0,0,0,0
57,1.0,0.035123446,0,0.162064282,8835.0,17,0,2,0,0
33,0.0,0.8311688309999999,0,0.287884846,2500.0,3,1,0,0,1
56,0.0,0.6694390060000001,0,0.636167458,6950.0,22,0,1,0,0
45,2.0,0.814120453,0,0.753378378,3255.0,12,0,0,0,0
75,0.0,0.024751555,0,0.487506941,1800.0,7,0,1,0,0
36,0.0,0.512387615,0,0.384217982,12000.0,11,0,2,0,0
46,2.0,0.389757711,1,0.136920339,9552.0,11,0,0,0,0
40,0.0,0.154333541,0,0.2734906039999999,2500.0,8,0,0,1,0
30,0.0,0.863027395,0,0.271868925,3600.0,3,0,0,0,0
54,0.0,0.043117623,1,0.183320923,13429.0,18,0,1,0,0
66,0.0,0.576439763,0,0.2637067939999999,3355.0,9,0,1,0,0
48,3.0,0.489150362,0,0.199764752,5100.0,4,0,0,0,0
28,1.0,0.9999999,0,0.327049414,3500.0,3,0,2,0,0
28,1.0,0.77829857,0,0.2320526889999999,4554.0,7,0,0,0,0
39,1.0,0.4937066229999999,0,0.1759497289999999,3500.0,7,0,0,0,0
77,0.0,0.0311002929999999,0,0.068812431,900.0,10,0,0,0,0
44,2.0,0.004293865,3,1.07662354,7960.0,8,0,2,0,0
57,0.0,0.259527035,0,0.3369410929999999,5635.0,13,0,1,0,0
66,0.0,0.360388911,0,0.7730556740000001,4705.0,6,0,3,0,0
52,0.0,1.102807332,1,0.810383747,3100.0,6,0,1,0,0
43,0.0,0.00723157,0,0.012790698,1719.0,13,0,0,0,0
49,2.0,0.06455638,0,0.604047891,3507.0,19,0,1,0,0
61,0.0,0.008933543,0,0.147655148,11343.0,11,0,2,0,0
33,2.0,0.125995869,0,0.312213142,8932.0,9,0,1,0,0
41,3.0,0.538991525,5,1.279906698,3000.0,10,1,2,0,1
36,1.0,0.486882307,0,1.099263703,3666.0,12,0,2,0,0
22,0.0,0.023494126,0,0.323345818,800.0,2,0,0,0,0
52,0.0,0.604804894,0,0.595159885,14916.0,46,0,3,0,0
63,0.0,0.138641364,0,0.0233720779999999,8000.0,2,0,0,0,0
30,0.0,0.130415463,0,0.512156615,3166.0,6,0,1,0,0
60,0.0,0.009999375,0,0.05645447,33867.0,4,0,1,0,0
69,0.0,0.001980029,0,0.5831389539999999,3000.0,10,0,1,0,0
33,0.0,0.05380574,0,0.560616981,6936.0,13,0,2,0,0
62,1.0,0.012403006,0,0.135310782,6000.0,8,0,1,0,0
53,3.0,0.32619068,0,0.171755725,16767.0,8,0,2,0,0
27,2.0,0.0001,1,0.021729683,2300.0,4,1,0,0,0
59,0.0,0.098611825,0,0.18481772,4333.0,12,0,1,0,0
49,1.0,0.009680059,0,0.240746633,9428.0,20,0,2,0,0
35,2.0,0.136994044,0,0.021668514,78500.0,4,0,1,0,1
39,0.0,0.0031060759999999,0,0.331182796,6974.0,19,0,1,0,0
36,0.0,0.314456096,1,0.7431814720000001,13125.0,19,0,5,0,0
71,0.0,0.0466613929999999,0,0.137902897,2450.0,14,0,1,0,0
54,1.0,0.041984488,0,0.2467423289999999,4757.0,3,0,1,1,0
42,0.0,0.6311244429999999,1,1.692653673,1333.0,9,0,2,0,0
29,0.0,0.318357552,0,0.259685079,4000.0,5,0,0,0,0
83,0.0,0.9999999,0,0.138818059,13333.0,3,0,2,0,0
47,0.0,0.894513186,7,0.598962019,4238.0,10,1,1,0,0
57,0.0,0.0001,0,0.0001,2020.0,2,0,0,0,0
50,1.0,0.00721623,0,0.307461567,8000.0,8,0,1,0,0
22,0.0,0.9999999,0,0.0001,0.0001,2,0,0,0,0
59,1.0,0.090690931,0,0.335359408,3783.0,11,0,2,0,0
41,1.0,0.786799272,0,0.922431028,2500.0,13,0,0,0,1
62,2.0,0.095810448,0,0.712472894,12450.0,13,0,6,0,0
39,1.0,0.296851574,1,0.042307692,2339.0,4,5,0,0,0
41,1.0,0.359570142,0,0.4234375,5759.0,14,0,1,0,0
58,1.0,0.626059232,0,0.859134415,4805.0,11,0,2,0,0
69,0.0,0.388857474,0,0.430692229,11787.0,15,0,6,0,0
51,2.0,0.561794014,0,0.471218397,7000.0,14,0,1,0,0
37,1.0,0.030298485,0,0.314575412,3944.0,7,0,1,0,0
50,1.0,0.176225902,0,0.28993557,4500.0,7,0,1,0,0
62,0.0,0.993668381,0,0.8784338490000001,3166.0,8,0,1,0,0
44,2.0,0.161581921,0,0.905249257,6057.0,15,0,3,0,0
46,3.0,0.037852153,0,0.3416797079999999,5750.0,10,0,2,0,0
36,0.0,0.077217932,0,0.386115772,4767.0,8,0,2,0,0
70,0.0,0.013849654,0,0.09282245,7411.0,6,0,1,0,0
43,2.0,0.315995751,0,0.504559271,6250.0,11,0,3,0,0
72,1.0,0.457771114,0,0.170695609,2026.0,4,0,0,0,0
35,0.0,0.699496765,0,0.35218509,3500.0,7,0,0,0,0
74,0.0,0.027497545,0,0.002586207,3479.0,1,0,0,0,0
75,0.0,0.005521107,0,0.391494625,10510.0,23,0,3,0,0
54,0.0,0.0254015379999999,0,0.382436261,6000.0,5,0,1,0,0
42,0.0,0.924075924,3,0.011978917,6260.0,2,0,0,2,0
38,2.0,0.124928966,0,0.293940178,11600.0,8,0,1,0,0
54,2.0,0.0446703,0,0.272220794,11666.0,7,0,2,0,0
76,1.0,0.511577955,0,1.643719936,9354.0,19,0,1,0,0
45,0.0,0.006665609,0,0.4551898729999999,1974.0,7,0,1,0,0
45,0.0,0.0001,0,0.24415117,5000.0,5,0,1,0,0
29,1.0,0.316026232,0,0.1375,3519.0,4,0,0,0,0
58,1.0,0.9999999,0,0.0001,2680.0,1,1,0,0,0
51,0.0,0.003333016,1,0.176841158,6666.0,8,0,1,0,0
73,0.0,0.025921059,0,0.2681282869999999,13500.0,14,0,4,0,0
28,0.0,0.6093850439999999,0,0.135157546,4823.0,4,0,0,0,1
45,0.0,0.456411226,0,0.565444741,18358.0,18,0,7,0,0
64,0.0,0.9999999,0,0.02399808,4166.0,1,0,0,0,0
37,1.0,0.573373589,0,0.530440148,4861.0,7,0,1,0,0
65,0.0,0.037392193,0,0.399250234,3200.0,13,0,2,0,0
64,0.0,0.478347295,0,0.547095998,3322.0,5,0,1,0,0
60,0.0,0.957008598,0,0.376424715,6667.0,7,0,2,0,0
57,1.0,0.1172952759999999,0,0.387864161,5800.0,9,0,2,0,0
56,1.0,0.958931891,1,0.4562737639999999,6574.0,12,0,1,0,0
46,1.0,0.545782134,0,0.348605931,5630.0,9,0,1,0,0
39,2.0,0.0001,0,0.1955276789999999,11000.0,6,0,2,0,0
54,1.0,0.8547310459999999,0,0.4679594,6600.0,12,0,1,0,0
59,1.0,0.345169383,1,0.740315315,4439.0,23,0,1,0,0
70,1.0,0.092981369,0,2.979565773,782.0,14,0,2,0,0
28,0.0,0.0875176269999999,0,0.113172967,4364.0,6,0,0,0,0
54,1.0,0.480038973,0,0.4505045,11000.0,8,0,2,0,0
65,1.0,0.035452698,0,0.1168952619999999,6415.0,10,0,1,0,0
47,0.0,0.718405892,0,0.490254873,2000.0,7,0,0,0,0
55,0.0,0.8151820679999999,0,0.233076658,8700.0,9,0,1,0,0
64,0.0,0.9999999,0,0.019998113,10600.0,1,0,0,0,0
82,0.0,0.046377319,0,0.024499655,2897.0,6,0,0,0,0
25,0.0,1.00999001,0,0.077012384,2583.0,2,0,0,0,0
58,1.0,0.0153679189999999,0,0.136409383,12916.0,9,0,2,0,0
48,0.0,0.750071424,3,0.478586902,6000.0,8,0,1,0,0
49,2.0,0.0263029179999999,1,0.239067055,5830.0,16,0,1,0,0
32,2.0,0.9999999,1,2.169811321,900.0,6,0,2,1,0
67,1.0,0.62915322,3,0.295582863,3010.0,7,2,0,0,0
37,0.0,0.155300727,0,0.567036593,6667.0,10,0,1,0,0
47,0.0,0.082251454,0,0.486001244,11250.0,7,0,3,0,0
28,3.0,0.7763847009999999,2,0.03669957,3950.0,3,0,0,1,0
51,0.0,0.525215811,0,0.7192449209999999,6250.0,10,0,4,0,0
58,1.0,0.7656133940000001,1,0.179563916,14033.0,9,1,1,0,0
46,3.0,0.017379256,0,0.424049874,8340.0,9,0,2,0,0
57,1.0,0.490228161,0,0.613844588,2946.0,5,0,2,0,0
41,2.0,0.448851748,0,0.253955696,6319.0,9,0,0,0,0
37,0.0,0.0001,0,0.507123219,4000.0,6,0,1,0,0
29,0.0,0.072993917,0,0.319771592,1400.0,7,0,0,0,0
37,0.0,0.8775612190000001,1,0.024680476,2268.0,6,0,0,0,0
62,0.0,0.278544291,0,0.010723373,5501.0,2,0,0,0,0
32,1.0,0.0024586129999999,0,0.296329997,3296.0,8,0,1,0,0
46,3.0,0.231370595,1,0.187631115,11916.0,12,0,1,0,0
56,3.0,0.008301945,0,0.278272173,10000.0,16,0,1,0,0
58,1.0,0.668998824,2,0.449503795,3425.0,9,1,1,1,0
57,0.0,0.14403479,0,0.213446638,4000.0,6,0,1,0,0
40,0.0,0.0001,0,0.360742281,6250.0,10,0,2,0,0
62,0.0,0.63349864,0,0.313955149,7000.0,6,0,2,0,0
30,1.0,0.609678064,0,0.251296558,4241.0,3,0,1,0,0
36,2.0,0.692242295,0,0.417606402,5497.0,9,0,2,1,0
34,0.0,0.593710235,0,0.180671269,4200.0,6,0,0,0,0
56,2.0,0.254074283,0,0.5803702620000001,3402.0,8,0,1,0,0
45,3.0,0.008769773,0,0.35,4659.0,8,0,2,0,0
56,0.0,0.9999999,0,0.361088346,6100.0,2,0,2,0,0
51,0.0,0.072930206,0,0.437311799,7305.0,21,0,1,0,0
39,2.0,0.153581958,0,0.175304116,6000.0,7,0,1,0,0
63,0.0,0.694893812,0,0.252911422,8500.0,11,0,1,0,0
34,0.0,0.1861627669999999,0,1.231628454,1700.0,4,0,1,0,0
32,0.0,0.0001,0,0.27418779,2800.0,4,0,1,0,0
60,0.0,0.155539481,0,0.2395235989999999,6800.0,10,0,1,0,0
42,2.0,0.335292642,0,485.0,0.0001,5,0,0,0,0
38,0.0,0.8280689370000001,0,0.747930083,3260.0,4,0,1,0,0
79,0.0,0.0455298379999999,0,0.285317534,5400.0,15,0,1,0,0
53,2.0,0.391339736,0,0.467187784,5500.0,8,0,1,0,0
42,0.0,0.2085422519999999,0,0.364859272,9663.0,9,0,2,0,0
58,0.0,0.38388475,0,0.506360867,5580.0,10,0,1,0,0
